listing_id,tower_number,unit_category,unit_number,floor_area_sqft,listing_status,client_id,price,month,price_per_sqft,is_sold,segment_id,segment_name,segment_label,country,region,client_type,acquisition_purpose,loan_applied
80047,8,Apartment,5,887.23,Sold,C1761,252418.74,2024-01-01,284.50203442173955,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
80059,8,Apartment,6,1370.17,Sold,C1168,382048.18,2024-01-01,278.83268499529254,True,S3,International Buyers,S3 - International Buyers,Germany,Hamburg,Individual,Personal Use,Yes
80089,8,Apartment,9,1869.81,Sold,C0974,589033.68,2024-01-01,315.02328044025865,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,New York,Individual,Personal Use,No
80099,8,Apartment,12,1430.46,Available,,365031.27,2024-01-01,255.18453504467095,False,,,,,,,,
80111,8,Apartment,14,685.93,Sold,C1891,227037.75,2024-01-01,330.99259399647195,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Oregon,Individual,Personal Use,No
80124,8,Apartment,14,685.93,Sold,C1764,182975.25,2024-01-01,266.75498957619584,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
80147,8,Office,18,1328.53,Sold,C1973,413926.08,2024-01-01,311.56698004561434,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Washington,Corporate,Personal Use,Yes
80156,8,Office,20,774.16,Sold,C1925,195608.73,2024-01-01,252.67222537976647,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
80173,8,Apartment,23,1114.67,Available,,355617.53,2024-01-01,319.03391138184395,False,,,,,,,,
80179,8,Apartment,25,1833.58,Sold,C0173,521184.68,2024-01-01,284.24430894752345,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Arizona,Individual,Personal Use,Yes
80188,8,Apartment,26,1625.38,Sold,C0813,453762.41,2024-01-01,279.1731225928706,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Investment,No
80271,8,Apartment,33,1809.87,Available,,495423.92,2024-01-01,273.7345334195274,False,,,,,,,,
80282,8,Apartment,33,1809.87,Sold,C1515,499781.62,2024-01-01,276.14227541204616,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,No
80303,8,Apartment,35,529.26,Available,,151756.68,2024-01-01,286.73370366171633,False,,,,,,,,
80307,8,Apartment,36,673.86,Sold,C1235,212527.02,2024-01-01,315.38749888700914,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
80312,8,Apartment,36,673.86,Sold,C0848,204867.41,2024-01-01,304.02073130917404,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
80327,8,Apartment,37,890.65,Sold,C0942,276605.41,2024-01-01,310.56577780272835,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
80339,8,Apartment,37,890.65,Sold,C1940,195943.0,2024-01-01,220.0,True,S3,International Buyers,S3 - International Buyers,Canada,Manitoba,Individual,Personal Use,No
80378,8,Office,45,1185.72,Available,,342306.8,2024-01-01,288.69109064534626,False,,,,,,,,
80379,8,Apartment,45,1185.72,Sold,C1844,364629.72,2024-01-01,307.5175589515231,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Ohio,Individual,Personal Use,No
80396,8,Apartment,46,1175.51,Sold,C0863,296772.64,2024-01-01,252.46287994147224,True,S3,International Buyers,S3 - International Buyers,Belgium,Wallonia,Individual,Personal Use,Yes
80402,8,Apartment,46,1175.51,Sold,C1556,283442.68,2024-01-01,241.12315505610331,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Colorado,Individual,Investment,No
80418,8,Apartment,48,480.99,Sold,C0071,140920.9,2024-01-01,292.980935154577,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
80450,8,Apartment,53,1891.72,Sold,C0806,543193.6,2024-01-01,287.14270610872643,True,S3,International Buyers,S3 - International Buyers,France,Ile-de-France,Individual,Personal Use,No
80456,8,Apartment,54,1699.02,Sold,C1880,543500.27,2024-01-01,319.89044861155253,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
80457,8,Apartment,54,1699.02,Sold,C0998,503618.69,2024-01-01,296.41716401219526,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Virginia,Corporate,Personal Use,No
80462,8,Apartment,55,1300.05,Available,,369856.38,2024-01-01,284.49396561670704,False,,,,,,,,
80465,8,Apartment,55,1300.05,Sold,C1834,484614.3,2024-01-01,372.7658936194762,True,S3,International Buyers,S3 - International Buyers,Belgium,Flanders,Individual,Investment,No
80468,8,Apartment,55,1300.05,Sold,C0436,434169.98,2024-01-01,333.9640629206569,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
80469,8,Office,55,1300.05,Sold,C0141,488331.39,2024-01-01,375.6250836506288,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
80476,8,Apartment,56,1874.7,Sold,C0570,526682.25,2024-01-01,280.94215074411903,True,S3,International Buyers,S3 - International Buyers,France,Occitanie,Individual,Personal Use,Yes
80484,8,Apartment,56,1874.7,Sold,C1673,726903.51,2024-01-01,387.74391102576413,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Washington,Individual,Personal Use,Yes
80491,8,Apartment,57,1949.35,Available,,609563.43,2024-01-01,312.7008643906944,False,,,,,,,,
90042,9,Apartment,8,1315.55,Available,,455857.85,2024-01-01,346.5150317357759,False,,,,,,,,
90065,9,Apartment,11,559.6,Available,,184748.1,2024-01-01,330.1431379556826,False,,,,,,,,
90068,9,Apartment,12,952.38,Sold,C0272,306226.35,2024-01-01,321.537989037989,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Personal Use,Yes
90094,9,Office,16,924.6,Sold,C1485,238207.62,2024-01-01,257.63316028552885,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Washington,Individual,Investment,No
90129,9,Apartment,20,1664.76,Sold,C0866,467860.91,2024-01-01,281.038053533242,True,S3,International Buyers,S3 - International Buyers,Belgium,Brussels,Individual,Personal Use,No
90145,9,Apartment,22,1115.88,Sold,C0694,352235.9,2024-01-01,315.657507975768,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Corporate,Investment,No
90157,9,Apartment,24,914.61,Sold,C0191,261048.14,2024-01-01,285.4201681591061,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
90166,9,Apartment,26,1038.39,Sold,C0466,309260.78,2024-01-01,297.82719402151406,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Virginia,Individual,Investment,No
90172,9,Apartment,26,1038.39,Available,,289396.65,2024-01-01,278.6974547135469,False,,,,,,,,
90178,9,Apartment,27,1207.33,Available,,381557.37,2024-01-01,316.0340337770121,False,,,,,,,,
90184,9,Office,27,1207.33,Sold,C0084,380937.24,2024-01-01,315.5203962462624,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Wyoming,Individual,Personal Use,No
90186,9,Apartment,27,1207.33,Sold,C0201,355852.39,2024-01-01,294.743268203391,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
90195,9,Apartment,29,1426.22,Available,,426817.45,2024-01-01,299.26480486881405,False,,,,,,,,
90198,9,Apartment,29,1426.22,Sold,C1814,353758.33,2024-01-01,248.0391033641374,True,S3,International Buyers,S3 - International Buyers,Denmark,North Denmark,Individual,Personal Use,No
90226,9,Apartment,33,973.52,Sold,C0109,286269.59,2024-01-01,294.05619812638673,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
90240,9,Apartment,34,1577.36,Sold,C1361,411333.06,2024-01-01,260.77310189176853,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
90260,9,Apartment,34,1577.36,Available,,455434.65,2024-01-01,288.7322171222803,False,,,,,,,,
90276,9,Apartment,35,1376.88,Sold,C0767,366792.19,2024-01-01,266.39372349079076,True,S3,International Buyers,S3 - International Buyers,Canada,British Columbia,Individual,Investment,No
90359,9,Apartment,42,605.78,Sold,C1884,197381.31,2024-01-01,325.83002079963023,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
90376,9,Apartment,44,1351.57,Available,,364019.33,2024-01-01,269.3307264884542,False,,,,,,,,
90396,9,Apartment,47,1262.78,Sold,C1268,383070.84,2024-01-01,303.3551687546525,True,S3,International Buyers,S3 - International Buyers,UK,Northern Ireland,Individual,Investment,Yes
90427,9,Apartment,53,599.72,Sold,C0276,178627.91,2024-01-01,297.8521810178083,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
90428,9,Apartment,54,1693.18,Sold,C1245,500160.52,2024-01-01,295.3971343861846,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
90430,9,Apartment,54,1693.18,Sold,C1267,555003.81,2024-01-01,327.78783708761034,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Colorado,Individual,Personal Use,Yes
90440,9,Apartment,56,1516.4,Sold,C1070,453127.52,2024-01-01,298.81793721973094,True,S3,International Buyers,S3 - International Buyers,Germany,Bavaria,Individual,Personal Use,No
90444,9,Apartment,56,1516.4,Available,,429681.1,2024-01-01,283.356040622527,False,,,,,,,,
90488,9,Apartment,58,838.34,Available,,195149.33,2024-01-01,232.78064985566712,False,,,,,,,,
90501,9,Apartment,58,838.34,Sold,C1345,236365.7,2024-01-01,281.9449149509745,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Texas,Individual,Personal Use,No
90511,9,Apartment,58,838.34,Sold,C1952,191641.45,2024-01-01,228.59633322995444,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Corporate,Personal Use,No
100053,10,Apartment,5,1741.96,Sold,C0822,500277.62,2024-01-01,287.1923695147994,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,Yes
100077,10,Apartment,9,1849.4,Sold,C0224,539103.37,2024-01-01,291.5017681410187,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Colorado,Individual,Personal Use,No
100086,10,Apartment,11,1675.44,Sold,C1068,521136.09,2024-01-01,311.04431671680277,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100110,10,Apartment,14,1318.01,Sold,C1458,344813.48,2024-01-01,261.61674038891965,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Arizona,Individual,Personal Use,No
100139,10,Apartment,18,1244.03,Sold,C0876,349877.5,2024-01-01,281.2452272051317,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100145,10,Apartment,19,948.04,Available,,337939.26,2024-01-01,356.4609721108814,False,,,,,,,,
100154,10,Apartment,19,948.04,Available,,246873.77,2024-01-01,260.40438167165945,False,,,,,,,,
100170,10,Apartment,22,1116.68,Available,,330051.37,2024-01-01,295.56486191209655,False,,,,,,,,
100217,10,Apartment,27,777.35,Sold,C0206,225796.07,2024-01-01,290.468990802084,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
100230,10,Apartment,28,1606.58,Sold,C0878,532017.08,2024-01-01,331.14882545531503,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Nevada,Individual,Personal Use,Yes
100231,10,Apartment,28,1606.58,Available,,425307.32,2024-01-01,264.7283795391453,False,,,,,,,,
100260,10,Office,31,1499.0,Sold,C0568,449151.55,2024-01-01,299.634122748499,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100311,10,Apartment,37,1177.85,Sold,C1776,413750.47,2024-01-01,351.27602835675174,True,S3,International Buyers,S3 - International Buyers,France,Occitanie,Individual,Personal Use,No
100318,10,Apartment,38,476.64,Sold,C0938,159970.07,2024-01-01,335.6203214165828,True,S3,International Buyers,S3 - International Buyers,Russia,Krasnodar Krai,Individual,Personal Use,No
100319,10,Apartment,38,476.64,Sold,C1301,143209.81,2024-01-01,300.4569696206781,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Virginia,Individual,Personal Use,No
100320,10,Apartment,38,476.64,Sold,C0797,156338.43,2024-01-01,328.0010699899295,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Oregon,Individual,Personal Use,Yes
100327,10,Apartment,39,1188.51,Available,,335208.16,2024-01-01,282.04067277515543,False,,,,,,,,
100330,10,Apartment,39,1188.51,Available,,365737.57,2024-01-01,307.7278020378457,False,,,,,,,,
100340,10,Apartment,41,1750.64,Available,,555908.57,2024-01-01,317.54590892473607,False,,,,,,,,
100355,10,Apartment,43,1093.67,Sold,C0520,366202.32,2024-01-01,334.8380407252645,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Oregon,Individual,Personal Use,Yes
100366,10,Apartment,43,1093.67,Sold,C0869,338104.13,2024-01-01,309.14638785008276,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100374,10,Apartment,43,1093.67,Sold,C1984,307958.64,2024-01-01,281.58278091197525,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100375,10,Apartment,44,1224.71,Sold,C0772,332253.48,2024-01-01,271.29155473540675,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
100392,10,Apartment,45,1119.1,Sold,C1530,284280.68,2024-01-01,254.02616388169065,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
100406,10,Office,47,1047.27,Available,,289433.18,2024-01-01,276.3692075587002,False,,,,,,,,
110009,11,Apartment,1,1902.88,Sold,C0274,623754.36,2024-01-01,327.7949003615572,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Florida,Individual,Personal Use,No
110049,11,Apartment,6,1724.08,Available,,576648.23,2024-01-01,334.46721149830637,False,,,,,,,,
110054,11,Apartment,6,1724.08,Sold,C0594,501939.76,2024-01-01,291.13484293072247,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Utah,Individual,Personal Use,No
110061,11,Apartment,7,1734.79,Sold,C0642,512135.16,2024-01-01,295.2144985848431,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
110100,11,Apartment,11,1581.88,Sold,C1878,508552.39,2024-01-01,321.4860735327585,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Washington,Individual,Personal Use,No
110130,11,Apartment,14,524.68,Sold,C0207,136179.62,2024-01-01,259.54795303804224,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Virginia,Individual,Investment,No
110173,11,Apartment,18,1562.55,Available,,470855.22,2024-01-01,301.3376979936642,False,,,,,,,,
110200,11,Apartment,23,1098.83,Sold,C0769,324271.22,2024-01-01,295.1059035519598,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Ohio,Individual,Personal Use,No
110205,11,Apartment,24,1481.82,Sold,C0985,460231.54,2024-01-01,310.58532075420766,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
110226,11,Apartment,27,1638.1,Sold,C1224,432388.36,2024-01-01,263.957243147549,True,S2,Domestic Investors,S2 - Domestic Investors,USA,New York,Individual,Investment,Yes
110233,11,Office,29,993.51,Sold,C0471,312573.06,2024-01-01,314.6149107709032,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Utah,Individual,Investment,No
110246,11,Apartment,29,993.51,Sold,C1521,340093.67,2024-01-01,342.31529627281054,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Nevada,Individual,Personal Use,No
110255,11,Apartment,30,642.72,Sold,C0604,178243.97,2024-01-01,277.32756099078915,True,S3,International Buyers,S3 - International Buyers,Belgium,Wallonia,Individual,Personal Use,No
110290,11,Apartment,35,540.82,Sold,C0149,143000.82,2024-01-01,264.41481454088233,True,S3,International Buyers,S3 - International Buyers,Russia,Krasnodar Krai,Individual,Investment,No
110299,11,Office,37,1368.16,Sold,C1297,451844.69,2024-01-01,330.25719945035667,True,S3,International Buyers,S3 - International Buyers,Germany,Berlin,Corporate,Personal Use,No
110332,11,Apartment,40,638.97,Sold,C1222,167129.85,2024-01-01,261.56134090802385,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,Utah,Individual,Personal Use,No
110338,11,Apartment,42,808.59,Available,,275616.8,2024-01-01,340.86100495925,False,,,,,,,,
110351,11,Apartment,42,808.59,Available,,234472.3,2024-01-01,289.97674965062635,False,,,,,,,,
110371,11,Apartment,44,434.38,Sold,C0993,108921.54,2024-01-01,250.75173810948937,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
110380,11,Apartment,44,434.38,Sold,C1167,144762.45,2024-01-01,333.262235830379,True,S3,International Buyers,S3 - International Buyers,UK,Scotland,Individual,Personal Use,No
110402,11,Apartment,48,661.7,Available,,189978.51,2024-01-01,287.1067099894212,False,,,,,,,,
110440,11,Apartment,52,1397.58,Sold,C0448,458054.04,2024-01-01,327.74799295925817,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Nevada,Individual,Investment,No
110447,11,Apartment,52,1397.58,Sold,C0212,362828.72,2024-01-01,259.61212953820177,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
110452,11,Apartment,52,1397.58,Sold,C0320,418331.0,2024-01-01,299.32526223901317,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,Texas,Individual,Personal Use,Yes
110478,11,Apartment,56,724.8,Sold,C0180,221884.06,2024-01-01,306.1314293598234,True,S4,Domestic Financed Home Buyers,S4 - Domestic Financed Home Buyers,USA,California,Individual,Personal Use,Yes
110494,11,Apartment,58,1159.31,Sold,C1385,317901.09,2024-01-01,274.21577490058746,True,S1,Domestic Cash Home Buyers,S1 - Domestic Cash Home Buyers,USA,California,Individual,Personal Use,No
110514,11,Office,61,1299.46,Sold,C0056,407363.8,2024-01-01,313.4869869022517,True,S2,Domestic Investors,S2 - Domestic Investors,USA,Oregon,Individual,Investment,No
110518,11,Office,61,1299.46,Sold,C0534,349404.33,2024-01-01,268.8842519200283,True,S2,Domestic Investors,S2 - Domestic Investors,USA,California,Individual,Investment,No
110525,11,Office,62,1938.82,Available,,656172.49,2024-01-01,338.4390969765115,False,,,,,,,,
